,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
12876,1.885,2.04,favori,favori,0.3579949729573114,0.6420050270426886
12877,1.524,2.75,challenger,challenger,0.5567385843330911,0.4432614156669089
12878,2.74,1.526,favori,favori,0.33237162785025176,0.6676283721497482
12879,2.44,1.641,favori,favori,0.44306101617073235,0.5569389838292677
12880,2.35,1.685,challenger,challenger,0.5263260960360603,0.4736739039639397
12881,2.13,1.82,favori,favori,0.3949892284970251,0.6050107715029749
12882,3.35,1.386,favori,favori,0.36682540733502744,0.6331745926649726
12883,2.43,1.645,favori,favori,0.42509234817899966,0.5749076518210003
12884,2.93,1.474,challenger,favori,0.35359740629464576,0.6464025937053542
12885,4.96,1.222,favori,favori,0.25422737026540987,0.7457726297345901
12886,5.25,1.206,favori,favori,0.2947444121062923,0.7052555878937077
12887,2.05,1.877,favori,favori,0.48035636657462366,0.5196436334253763
12888,1.6369999999999998,2.45,favori,favori,0.4869440969961609,0.5130559030038391
12889,4.77,1.235,favori,favori,0.1721374187290925,0.8278625812709075
12890,3.36,1.385,favori,challenger,0.5172858941072195,0.4827141058927805
12891,4.0,1.2990000000000002,favori,favori,0.24961899578701374,0.7503810042129863
12892,4.09,1.29,challenger,favori,0.3898504408837098,0.6101495591162902
12893,2.18,1.781,challenger,favori,0.30978816829947753,0.6902118317005225
12894,7.1,1.138,favori,favori,0.13936059823250402,0.860639401767496
12895,2.28,1.719,challenger,challenger,0.5139667854679267,0.48603321453207327
12896,1.372,3.44,favori,challenger,0.5633325565272849,0.4366674434727151
12897,5.88,1.177,favori,favori,0.1680877559230911,0.8319122440769089
12898,3.88,1.3130000000000002,favori,favori,0.2747177067020605,0.7252822932979395
12899,2.55,1.595,challenger,favori,0.21390714240544495,0.786092857594555
12900,1.885,2.04,challenger,favori,0.4822573470946332,0.5177426529053668
12901,1.725,2.27,favori,challenger,0.5695498912638082,0.4304501087361918
12902,2.26,1.73,challenger,favori,0.29779363821849203,0.702206361781508
12903,2.64,1.5619999999999998,favori,favori,0.20946179434501,0.79053820565499
12904,3.88,1.3130000000000002,challenger,favori,0.20065291458217216,0.7993470854178278
12905,2.92,1.476,favori,favori,0.35547714303450684,0.6445228569654932
12906,2.21,1.763,challenger,challenger,0.5705399256764847,0.42946007432351524
12907,1.714,2.29,favori,favori,0.43789443714042664,0.5621055628595734
12908,2.27,1.725,favori,favori,0.28459814720008303,0.715401852799917
12909,3.53,1.37,favori,favori,0.3884964633485043,0.6115035366514957
12910,3.33,1.391,favori,favori,0.25334243813737456,0.7466575618626254
12911,4.71,1.239,favori,favori,0.175050846883669,0.824949153116331
12912,9.5,1.093,favori,favori,0.12649997382348532,0.8735000261765147
12913,2.98,1.463,favori,favori,0.27444745382698166,0.7255525461730183
12914,3.48,1.365,favori,favori,0.2893767739485986,0.7106232260514014
12915,1.862,2.07,favori,favori,0.2568315361512429,0.7431684638487571
12916,2.22,1.758,challenger,favori,0.4467118383623685,0.5532881616376315
12917,3.86,1.314,favori,favori,0.29404023025309445,0.7059597697469056
12918,4.35,1.267,favori,favori,0.2719029344311684,0.7280970655688316
12919,1.172,6.0,challenger,challenger,0.8173305764344725,0.18266942356552746
12920,2.75,1.524,challenger,favori,0.3302682887834152,0.6697317112165848
12921,6.43,1.157,favori,favori,0.2232427743510461,0.7767572256489539
12922,3.4,1.379,challenger,favori,0.42810208533681426,0.5718979146631857
12923,2.36,1.676,favori,favori,0.24111558621758455,0.7588844137824154
12924,1.8,2.15,favori,favori,0.3450758273514777,0.6549241726485223
12925,5.37,1.2,favori,favori,0.30913313319016356,0.6908668668098364
12926,2.6,1.575,favori,favori,0.21813155868084821,0.7818684413191518
12927,1.758,2.22,challenger,favori,0.37717796922002467,0.6228220307799753
12928,3.28,1.4,favori,favori,0.29418024380425156,0.7058197561957484
12929,2.2,1.769,favori,favori,0.46270860369928957,0.5372913963007104
12930,2.98,1.461,challenger,challenger,0.5799108600078204,0.42008913999217956
12931,1.654,2.41,challenger,favori,0.49785128826355496,0.502148711736445
12932,1.5,2.83,challenger,challenger,0.6241425007699315,0.37585749923006856
12933,2.8,1.51,favori,favori,0.28333778226286277,0.7166622177371372
12934,3.28,1.398,favori,favori,0.37727135387671284,0.6227286461232872
12935,1.581,2.58,challenger,favori,0.49333651713890214,0.5066634828610979
12936,3.48,1.366,challenger,favori,0.22092376533934988,0.7790762346606501
12937,3.13,1.429,favori,favori,0.3269917396435664,0.6730082603564336
12938,46.0,1.014,favori,favori,0.10912007274520896,0.890879927254791
12939,4.88,1.227,favori,favori,0.16085730399083087,0.8391426960091691
12940,6.77,1.147,challenger,favori,0.2868497844153496,0.7131502155846504
12941,3.68,1.337,favori,favori,0.43268093788279194,0.5673190621172081
12942,2.92,1.476,favori,favori,0.3201906866380402,0.6798093133619598
12943,9.6,1.091,favori,favori,0.1422853053000951,0.8577146946999049
12944,3.52,1.36,favori,favori,0.3702158351008059,0.6297841648991941
12945,12.5,1.063,favori,favori,0.25281478251388445,0.7471852174861155
12946,4.22,1.278,challenger,favori,0.2709470171064585,0.7290529828935415
12947,4.56,1.249,favori,favori,0.34210764577595376,0.6578923542240462
12948,1.61,2.51,challenger,favori,0.3710379157139527,0.6289620842860473
12949,1.855,2.08,challenger,challenger,0.5581674208386663,0.44183257916133367
12950,2.94,1.472,favori,favori,0.21012917799901687,0.7898708220009831
12951,1.278,4.22,challenger,favori,0.42553711607871636,0.5744628839212836
12952,2.01,1.917,favori,favori,0.47264468053379594,0.5273553194662041
12953,3.06,1.444,challenger,favori,0.23112239256072586,0.7688776074392741
12954,66.0,1.01,favori,favori,0.11954404308534416,0.8804559569146558
12955,3.56,1.3530000000000002,favori,favori,0.4229524267898196,0.5770475732101804
12956,9.05,1.1,favori,favori,0.2670445247021078,0.7329554752978922
12957,2.75,1.524,favori,favori,0.24911678282209593,0.7508832171779041
12958,4.05,1.294,favori,favori,0.297750746758503,0.702249253241497
12959,2.98,1.461,challenger,favori,0.28920263720467554,0.7107973627953245
12960,8.88,1.103,favori,favori,0.25967482625026406,0.7403251737497359
12961,9.05,1.1,favori,favori,0.3126273715936648,0.6873726284063352
12962,1.7,2.3,favori,favori,0.49069815675033357,0.5093018432496664
12963,1.64,2.42,challenger,favori,0.3708694618498696,0.6291305381501304
12964,2.05,1.86,challenger,favori,0.44839062279660147,0.5516093772033985
12965,2.14,1.81,challenger,challenger,0.5261560342685483,0.47384396573145166
12966,9.1,1.11,favori,favori,0.1718260605326739,0.8281739394673261
12967,1.52,2.74,challenger,favori,0.3140690823585016,0.6859309176414984
12968,3.21,1.41,favori,favori,0.25067268551561006,0.7493273144843899
12969,2.9,1.48,favori,favori,0.34129474263542914,0.6587052573645709
12970,1.83,2.11,favori,challenger,0.5045788092366515,0.49542119076334845
12971,3.23,1.4,challenger,favori,0.35498211941060076,0.6450178805893992
12972,1.51,2.79,challenger,challenger,0.5642529810820681,0.4357470189179319
12973,6.73,1.15,favori,favori,0.21801269112294341,0.7819873088770566
12974,3.83,1.31,favori,favori,0.18214316891382687,0.8178568310861731
12975,3.97,1.3,challenger,favori,0.3158491670767266,0.6841508329232734
12976,3.63,1.35,favori,favori,0.356486236402632,0.643513763597368
12977,3.31,1.39,favori,favori,0.19721980072780976,0.8027801992721902
12978,5.91,1.18,favori,favori,0.19873136426748805,0.801268635732512
12979,2.13,1.82,favori,favori,0.1832219557023953,0.8167780442976047
12980,3.91,1.31,favori,favori,0.15999223906718985,0.8400077609328102
12981,3.6,1.34,challenger,favori,0.3149929293197179,0.6850070706802821
12982,3.78,1.33,challenger,favori,0.17312103907323217,0.8268789609267678
12983,3.19,1.42,challenger,favori,0.41310387091072087,0.5868961290892791
12984,1.67,2.39,favori,favori,0.3231759528631829,0.6768240471368171
12985,3.01,1.45,favori,favori,0.32555882123535884,0.6744411787646412
12986,3.88,1.31,favori,favori,0.20315201389840454,0.7968479861015955
12987,1.62,2.52,challenger,challenger,0.5381954919599397,0.4618045080400603
12988,8.36,1.11,challenger,favori,0.11817812071273748,0.8818218792872625
12989,2.11,1.83,favori,favori,0.3761356851455461,0.6238643148544539
12990,3.57,1.35,favori,favori,0.1270635738854059,0.8729364261145941
12991,2.25,1.74,favori,favori,0.3520059975961949,0.6479940024038051
12992,4.9,1.22,favori,favori,0.09054880321272696,0.909451196787273
12993,2.24,1.74,challenger,favori,0.15127846903737985,0.8487215309626202
12994,4.24,1.28,favori,favori,0.245741861081891,0.754258138918109
12995,2.14,1.81,favori,favori,0.3544211607848329,0.6455788392151671
12996,7.58,1.13,favori,favori,0.15937492525199137,0.8406250747480086
12997,6.08,1.17,favori,favori,0.3190637678262832,0.6809362321737168
12998,4.68,1.24,favori,favori,0.17159904549240412,0.8284009545075959
12999,3.8,1.33,favori,favori,0.2199152333007186,0.7800847666992814
13000,1.7,2.31,favori,favori,0.30411258954736053,0.6958874104526395
13001,3.4,1.38,favori,favori,0.36694262746008155,0.6330573725399185
13002,7.03,1.15,challenger,favori,0.19430420158380868,0.8056957984161913
13003,3.39,1.39,favori,favori,0.3998225160437654,0.6001774839562346
13004,5.01,1.22,favori,favori,0.3271828138533349,0.6728171861466651
13005,3.07,1.43,favori,favori,0.2563059003604179,0.7436940996395821
13006,6.46,1.16,favori,favori,0.10269612493003255,0.8973038750699674
13007,3.01,1.46,challenger,favori,0.18925607463551397,0.810743925364486
13008,1.68,2.34,favori,favori,0.3764966355874191,0.6235033644125809
13009,5.15,1.22,favori,favori,0.16958627527140213,0.8304137247285979
13010,2.88,1.49,favori,favori,0.44442079903175247,0.5555792009682475
13011,1.82,2.13,challenger,challenger,0.5365626399470281,0.46343736005297187
13012,2.53,1.6,challenger,favori,0.42523288804989434,0.5747671119501057
13013,3.19,1.42,favori,challenger,0.5719525311325234,0.4280474688674766
13014,2.31,1.7,favori,favori,0.3690718184856615,0.6309281815143385
13015,3.24,1.41,favori,favori,0.2595615194437054,0.7404384805562946
13016,4.38,1.26,favori,favori,0.20649998377175738,0.7935000162282426
13017,1.91,2.02,challenger,favori,0.47753490169257307,0.5224650983074269
13018,2.75,1.4,favori,favori,0.39444264278861807,0.6055573572113819
13019,1.43,3.11,favori,challenger,0.5788756652971034,0.42112433470289656
13020,5.54,1.19,challenger,favori,0.1257480600491856,0.8742519399508144
13021,2.77,1.52,challenger,favori,0.4517141138940137,0.5482858861059863
13022,1.69,2.35,challenger,challenger,0.516766225662797,0.483233774337203
13023,3.53,1.36,favori,favori,0.2857198627697721,0.7142801372302279
13024,1.76,2.22,favori,favori,0.34814096042272746,0.6518590395772725
13025,5.38,1.2,challenger,favori,0.18780277385264676,0.8121972261473532
13026,2.34,1.69,favori,favori,0.4665423864980923,0.5334576135019077
13027,6.69,1.15,favori,favori,0.1852307067556861,0.8147692932443139
13028,3.62,1.34,favori,favori,0.1657920133293047,0.8342079866706953
13029,4.72,1.24,challenger,favori,0.18711763190551045,0.8128823680944895
13030,7.79,1.13,favori,favori,0.1338081203391701,0.8661918796608299
13031,3.01,1.45,favori,favori,0.3387981093956872,0.6612018906043128
13032,2.25,1.74,challenger,favori,0.36840383272316224,0.6315961672768378
13033,1.69,2.32,challenger,challenger,0.6249519916955979,0.3750480083044021
13034,5.8,1.18,favori,favori,0.3619268205581089,0.6380731794418911
13035,3.42,1.38,favori,favori,0.47338129399873985,0.5266187060012602
13036,2.86,1.48,favori,challenger,0.5012372425621974,0.49876275743780263
13037,2.77,1.52,challenger,challenger,0.5131906907773404,0.48680930922265964
13038,4.72,1.25,favori,favori,0.1677092614590261,0.8322907385409739
13039,3.45,1.36,challenger,favori,0.30214588049169666,0.6978541195083033
13040,3.67,1.34,favori,favori,0.29851401573412006,0.7014859842658799
13041,1.45,3.01,challenger,favori,0.46726515653993017,0.5327348434600698
13042,1.59,2.56,favori,favori,0.4073723530297694,0.5926276469702306
13043,5.53,1.19,favori,favori,0.1460713453293223,0.8539286546706777
13044,1.93,1.99,challenger,favori,0.4478265596486596,0.5521734403513404
13045,1.49,2.89,challenger,favori,0.3402967524520506,0.6597032475479494
13046,2.27,1.72,challenger,favori,0.30884237204972775,0.6911576279502722
13047,2.21,1.76,challenger,favori,0.1727577803576048,0.8272422196423952
13048,12.25,1.07,favori,favori,0.06927821627605446,0.9307217837239455
13049,21.0,1.03,favori,favori,0.18999034297256656,0.8100096570274334
13050,1.69,2.34,challenger,favori,0.36212740223919504,0.637872597760805
13051,41.0,1.02,favori,favori,0.12525821621334698,0.874741783786653
13052,2.78,1.51,challenger,favori,0.38432877915323593,0.6156712208467641
13053,3.91,1.31,favori,favori,0.19346722553152373,0.8065327744684763
13054,3.54,1.35,favori,favori,0.15778648897264136,0.8422135110273586
13055,2.97,1.48,favori,favori,0.16820701690073114,0.8317929830992689
13056,5.3,1.2,favori,favori,0.20097538097434464,0.7990246190256554
13057,2.54,1.6,challenger,favori,0.44160111923631584,0.5583988807636842
13058,1.44,3.07,challenger,challenger,0.5306034223342349,0.46939657766576515
13059,17.0,1.03,favori,favori,0.2753686933038738,0.7246313066961262
13060,1.44,3.04,challenger,challenger,0.5921819184076534,0.40781808159234656
13061,16.5,1.04,favori,favori,0.21833699163851927,0.7816630083614807
13062,1.83,2.11,challenger,favori,0.4349962250402033,0.5650037749597967
13063,7.29,1.12,favori,favori,0.3067829841901546,0.6932170158098454
13064,1.65,2.41,favori,favori,0.36514255038257803,0.634857449617422
13065,1.87,2.06,challenger,favori,0.465863216462055,0.534136783537945
13066,2.65,1.56,favori,favori,0.3238543356429162,0.6761456643570838
13067,3.79,1.32,challenger,favori,0.2857645777938185,0.7142354222061815
13068,1.82,2.12,challenger,favori,0.4902527674318019,0.5097472325681981
13069,4.43,1.26,favori,favori,0.23954403891609632,0.7604559610839037
13070,3.01,1.45,favori,favori,0.3496423568222964,0.6503576431777036
13071,1.55,2.66,favori,favori,0.42294922714756944,0.5770507728524306
13072,5.05,1.23,favori,favori,0.3143852343635374,0.6856147656364626
13073,2.56,1.59,favori,favori,0.43067533401482705,0.569324665985173
13074,5.96,1.18,favori,favori,0.2796447029246668,0.7203552970753332
13075,2.58,1.58,favori,favori,0.2870230953825056,0.7129769046174944
13076,1.46,2.97,challenger,favori,0.3814665209663707,0.6185334790336293
13077,2.46,1.64,challenger,favori,0.42069121280871735,0.5793087871912826
13078,3.73,1.34,favori,favori,0.39161149057357025,0.6083885094264297
13079,1.2,5.49,challenger,challenger,0.6079911182413509,0.39200888175864906
13080,1.29,4.19,favori,challenger,0.6984129025053606,0.3015870974946394
13081,2.04,1.88,favori,favori,0.37803877362282123,0.6219612263771788
13082,2.99,1.46,favori,favori,0.47045480148877616,0.5295451985112238
13083,2.14,1.81,favori,favori,0.36803508804646135,0.6319649119535387
13084,1.43,3.12,challenger,challenger,0.5352130928725041,0.46478690712749593
13085,7.9,1.13,favori,favori,0.2317233591474317,0.7682766408525683
13086,5.37,1.2,favori,favori,0.20687576329427115,0.7931242367057288
13087,4.35,1.27,favori,favori,0.2567030117522059,0.7432969882477941
13088,5.17,1.2,favori,favori,0.19708505687634592,0.8029149431236541
13089,2.82,1.5,favori,favori,0.27259446307556656,0.7274055369244334
13090,7.1,1.12,favori,favori,0.15141695274954703,0.848583047250453
13091,2.66,1.55,challenger,challenger,0.513887589900867,0.486112410099133
13092,1.65,2.39,challenger,favori,0.28325684494035963,0.7167431550596404
13093,2.62,1.57,favori,favori,0.4209200915176722,0.5790799084823278
13094,1.73,2.24,favori,favori,0.4214080532593625,0.5785919467406375
13095,2.52,1.62,challenger,challenger,0.518756205825853,0.48124379417414703
13096,2.4,1.66,favori,favori,0.23919980622674086,0.7608001937732591
13097,1.7,2.31,challenger,favori,0.2476991813909153,0.7523008186090847
13098,2.34,1.7,favori,favori,0.2351098838505037,0.7648901161494963
13099,9.95,1.09,favori,favori,0.10057877010906757,0.8994212298909324
13100,17.5,1.04,favori,favori,0.061557919496002755,0.9384420805039972
13101,3.42,1.39,favori,favori,0.2545859646266846,0.7454140353733154
13102,4.02,1.29,challenger,favori,0.2768570525662216,0.7231429474337784
13103,8.88,1.1,favori,favori,0.16342885602403734,0.8365711439759627
13104,3.24,1.4,favori,favori,0.2227205116965335,0.7772794883034665
13105,5.53,1.2,favori,favori,0.2235813860819763,0.7764186139180237
13106,5.29,1.21,favori,favori,0.14622499936995992,0.8537750006300401
13107,1.48,2.94,challenger,favori,0.49911831683157837,0.5008816831684216
13108,17.0,1.04,favori,favori,0.05593306163804612,0.9440669383619539
13109,5.42,1.21,favori,favori,0.19206773915829722,0.8079322608417028
13110,2.4,1.66,challenger,favori,0.39139039122067243,0.6086096087793276
13111,2.14,1.81,favori,favori,0.36863283674953784,0.6313671632504622
13112,4.73,1.24,challenger,favori,0.4884871975902998,0.5115128024097002
13113,5.25,1.21,challenger,favori,0.31532030343809325,0.6846796965619067
